document_char_count,document_sentence_count,document_sentence_density,document_stopword_count,document_word_count,summary_char_count,summary_sentence_count,summary_sentence_density,summary_stopword_count,summary_word_count
3408,31,0.04532163742690058,318,684,420,7,0.08045977011494253,38,87
6064,76,0.055636896046852125,685,1366,467,4,0.0425531914893617,35,94
8467,84,0.04866743916570104,867,1726,338,4,0.05555555555555555,37,72
9395,113,0.058609958506224066,978,1928,331,4,0.06557377049180328,21,61
15547,144,0.04288266825491364,1791,3358,257,5,0.10638297872340426,15,47
627,17,0.12686567164179105,66,134,252,3,0.05660377358490566,24,53
11646,151,0.057611598626478445,1389,2621,319,3,0.05454545454545454,20,55
14527,158,0.051432291666666664,1687,3072,351,5,0.07462686567164178,31,67
3677,61,0.06963470319634703,493,876,217,3,0.07142857142857142,23,42
11382,134,0.05313243457573354,1392,2522,220,3,0.07317073170731707,17,41
9874,94,0.0432183908045977,1245,2175,346,4,0.06666666666666667,21,60
14598,134,0.04160198696057125,1860,3221,260,3,0.058823529411764705,27,51
2569,23,0.04518664047151277,251,509,396,5,0.06944444444444445,31,72
4100,34,0.03935185185185185,446,864,306,4,0.06557377049180328,29,61
5781,86,0.06825396825396825,659,1260,294,4,0.06666666666666667,26,60
2000,20,0.043668122270742356,273,458,183,3,0.08823529411764706,12,34
3434,72,0.09424083769633508,405,764,329,5,0.07692307692307693,30,65
14893,288,0.08788526090936832,1632,3277,187,2,0.06060606060606061,12,33
13654,148,0.050737058621871785,1523,2917,223,3,0.06382978723404255,21,47
11014,120,0.050697084917617236,1248,2367,162,2,0.06896551724137931,12,29
10440,97,0.04241364232619152,1272,2287,382,3,0.038461538461538464,39,78
9386,123,0.06008793356130923,1083,2047,307,5,0.07692307692307693,29,65
8036,100,0.05367686527106817,1027,1863,274,4,0.07407407407407407,23,54
4869,61,0.060039370078740155,524,1016,268,5,0.10869565217391304,19,46
18698,213,0.053544494720965306,2036,3978,225,3,0.061224489795918366,23,49
8678,122,0.06334371754932502,1048,1926,315,4,0.06666666666666667,30,60
11573,124,0.05052974735126324,1362,2454,460,6,0.06741573033707865,41,89
8773,111,0.05603230691569914,1123,1981,150,3,0.10344827586206896,13,29
5445,49,0.04096989966555184,643,1196,366,4,0.0547945205479452,32,73
4873,39,0.03919597989949749,510,995,328,3,0.045454545454545456,31,66
9878,123,0.056292906178489706,1179,2185,462,6,0.06451612903225806,41,93
11597,99,0.04004854368932039,1332,2472,455,4,0.043478260869565216,44,92
2894,26,0.04311774461028192,307,603,285,4,0.07272727272727272,21,55
9977,155,0.07175925925925926,1207,2160,346,5,0.07352941176470588,27,68
16037,189,0.05228215767634855,2062,3615,169,3,0.08571428571428572,15,35
6559,94,0.0609202851587816,875,1543,269,5,0.08771929824561403,27,57
7418,92,0.05764411027568922,880,1596,170,3,0.0967741935483871,9,31
3542,28,0.042748091603053436,309,655,427,7,0.08333333333333333,37,84
9153,102,0.052200614124872056,1057,1954,284,3,0.05263157894736842,24,57
14263,221,0.06715284108173808,1838,3291,284,3,0.05357142857142857,23,56
13358,145,0.05249818971759594,1412,2762,189,3,0.1,7,30
9344,86,0.04383282364933741,995,1962,470,4,0.04081632653061224,46,98
5540,64,0.05148833467417538,669,1243,510,7,0.0707070707070707,41,99
10375,90,0.04153207198892478,1133,2167,360,4,0.057971014492753624,28,69
7426,92,0.05856142584341184,814,1571,280,3,0.057692307692307696,23,52
3174,37,0.058084772370486655,296,637,382,7,0.08974358974358974,37,78
6187,79,0.06133540372670807,641,1288,277,3,0.058823529411764705,18,51
6787,70,0.048577376821651634,796,1441,350,3,0.046875,26,64
3611,30,0.0453857791225416,289,661,453,6,0.07228915662650602,35,83
10142,101,0.04893410852713178,1060,2064,346,4,0.057971014492753624,29,69
14515,180,0.056232427366447985,1642,3201,264,4,0.07692307692307693,21,52
4336,54,0.055384615384615386,516,975,238,3,0.061224489795918366,21,49
3446,31,0.049679487179487176,270,624,396,6,0.0759493670886076,33,79
7722,96,0.05536332179930796,949,1734,354,4,0.06153846153846154,28,65
4837,50,0.046598322460391424,594,1073,185,3,0.07894736842105263,17,38
12399,113,0.042577241899020346,1408,2654,321,4,0.058823529411764705,32,68
2760,26,0.04304635761589404,323,604,167,3,0.08823529411764706,15,34
3299,68,0.09006622516556291,412,755,213,3,0.07142857142857142,17,42
5684,60,0.050761421319796954,601,1182,395,3,0.0379746835443038,38,79
9364,160,0.07373271889400922,1152,2170,218,3,0.06818181818181818,13,44
11666,123,0.04725316941990011,1460,2603,247,3,0.0625,17,48
7228,105,0.06180105944673337,961,1699,363,4,0.04819277108433735,41,83
7125,91,0.05897602073882048,840,1543,266,3,0.05660377358490566,22,53
10710,92,0.03668261562998405,1473,2508,378,5,0.056818181818181816,44,88
11873,100,0.0398406374501992,1364,2510,267,3,0.06,24,50
8691,87,0.04868494683827644,934,1787,478,5,0.05434782608695652,36,92
3194,31,0.04776579352850539,307,649,335,5,0.06329113924050633,38,79
8917,159,0.07957957957957958,1037,1998,329,3,0.05,23,60
10736,120,0.05112910097997444,1232,2347,169,2,0.06451612903225806,10,31
16428,196,0.05646787669259579,1866,3471,196,2,0.06060606060606061,12,33
3928,35,0.04487179487179487,384,780,408,6,0.07792207792207792,31,77
3170,65,0.08843537414965986,387,735,300,4,0.06666666666666667,28,60
12134,131,0.04952741020793951,1446,2645,307,3,0.046875,29,64
11625,178,0.06783536585365854,1479,2624,387,5,0.06329113924050633,34,79
5724,49,0.04359430604982206,585,1124,296,3,0.046153846153846156,29,65
9105,87,0.04496124031007752,1062,1935,328,3,0.04477611940298507,32,67
3410,21,0.030523255813953487,350,688,448,4,0.047619047619047616,36,84
3103,19,0.030254777070063694,318,628,406,5,0.060240963855421686,36,83
6102,56,0.04,783,1400,339,3,0.043478260869565216,32,69
10929,102,0.0434412265758092,1245,2348,412,5,0.0641025641025641,35,78
4680,55,0.052884615384615384,564,1040,450,5,0.05102040816326531,48,98
9585,97,0.04801980198019802,1120,2020,445,6,0.06666666666666667,40,90
8683,76,0.041281912004345465,942,1841,372,4,0.0547945205479452,32,73
9879,131,0.05680832610581093,1329,2306,277,4,0.058823529411764705,40,68
4660,41,0.042842215256008356,476,957,392,5,0.0625,39,80
10677,130,0.05557930739632321,1253,2339,202,4,0.09523809523809523,21,42
1371,24,0.06876790830945559,180,349,120,3,0.14285714285714285,6,21
19029,298,0.07056594837793038,2199,4223,216,2,0.04081632653061224,25,49
3779,35,0.050505050505050504,323,693,412,7,0.09333333333333334,33,75
14409,157,0.049589387239418824,1774,3166,245,3,0.057692307692307696,28,52
8521,84,0.04477611940298507,1052,1876,308,8,0.125,31,64
9691,108,0.049315068493150684,1163,2190,375,4,0.046511627906976744,42,86
10245,107,0.04682713347921225,1284,2285,310,3,0.05263157894736842,21,57
4545,36,0.04290822407628129,391,839,479,4,0.0425531914893617,38,94
8045,85,0.050445103857566766,923,1685,238,3,0.06666666666666667,20,45
8719,82,0.04427645788336933,973,1852,472,4,0.046511627906976744,29,86
7364,66,0.0421455938697318,844,1566,439,4,0.046511627906976744,42,86
3604,32,0.04938271604938271,278,648,376,11,0.14666666666666667,34,75
11115,199,0.07609942638623327,1395,2615,376,3,0.0375,38,80
4580,39,0.04054054054054054,509,962,339,5,0.07142857142857142,29,70
13730,109,0.03859773371104816,1487,2824,293,4,0.08,17,50
10905,127,0.05385920271416455,1245,2358,260,3,0.05555555555555555,24,54
4679,42,0.0440251572327044,456,954,370,5,0.07142857142857142,26,70
3441,28,0.0425531914893617,315,658,460,7,0.08235294117647059,36,85
11474,162,0.06127080181543117,1362,2644,264,3,0.05357142857142857,24,56
3457,20,0.03076923076923077,282,650,441,8,0.0975609756097561,30,82
12063,192,0.06862044317369549,1452,2798,167,2,0.0625,12,32
1371,10,0.03225806451612903,167,310,250,3,0.0625,19,48
2304,22,0.04480651731160896,263,491,108,3,0.12,12,25
3991,62,0.07259953161592506,426,854,226,3,0.0625,20,48
8640,76,0.04462712859659425,855,1703,600,6,0.05084745762711865,47,118
10371,140,0.06129597197898424,1256,2284,335,4,0.05263157894736842,38,76
2240,30,0.06048387096774194,270,496,317,4,0.05405405405405406,37,74
12236,157,0.060315021129466004,1477,2603,242,3,0.0625,21,48
6305,100,0.06788866259334692,844,1473,461,6,0.056074766355140186,53,107
12132,178,0.06546524457521148,1506,2719,309,3,0.046875,28,64
4906,47,0.04704704704704705,521,999,507,5,0.05154639175257732,39,97
3542,32,0.0486322188449848,297,658,449,9,0.10588235294117647,36,85
12982,128,0.04647785039941903,1412,2754,208,2,0.045454545454545456,21,44
2540,33,0.0586145648312611,313,563,330,6,0.09523809523809523,28,63
10906,175,0.06725595695618755,1377,2602,326,4,0.06060606060606061,29,66
10227,159,0.07032286598850067,1203,2261,218,3,0.06976744186046512,18,43
8576,94,0.05016008537886873,999,1874,369,3,0.043478260869565216,29,69
6728,63,0.049528301886792456,586,1272,341,3,0.05084745762711865,24,59
2160,23,0.046370967741935484,267,496,178,2,0.05714285714285714,15,35
11209,104,0.043789473684210524,1268,2375,356,3,0.047619047619047616,26,63
8158,104,0.05859154929577465,915,1775,210,3,0.07142857142857142,13,42
7568,70,0.042682926829268296,891,1640,460,4,0.04040404040404041,50,99
3496,34,0.04788732394366197,341,710,380,6,0.07894736842105263,33,76
3549,36,0.054380664652567974,308,662,448,6,0.06976744186046512,40,86
12462,138,0.05205582798943795,1445,2651,180,3,0.07692307692307693,21,39
9607,108,0.05413533834586466,1039,1995,258,4,0.08,21,50
13523,152,0.05028117763810784,1736,3023,323,5,0.07462686567164178,33,67
7206,66,0.04302477183833116,839,1534,362,4,0.05405405405405406,38,74
4344,61,0.05916585838991271,592,1031,279,3,0.046875,33,64
3348,43,0.06525037936267071,346,659,444,9,0.11392405063291139,34,79
4566,41,0.041456016177957536,548,989,380,4,0.05970149253731343,27,67
10482,126,0.05735093309057806,1267,2197,255,3,0.0625,22,48
3398,28,0.045454545454545456,262,616,422,7,0.08235294117647059,33,85
2773,41,0.06754530477759473,342,607,214,3,0.07894736842105263,15,38
6829,95,0.0630391506303915,788,1507,359,3,0.046153846153846156,28,65
8683,110,0.054835493519441676,1139,2006,380,5,0.06578947368421052,38,76
3179,33,0.05246422893481717,299,629,326,6,0.08450704225352113,36,71
12396,159,0.0570096808892076,1572,2789,207,3,0.07142857142857142,19,42
11816,163,0.06084359835759612,1483,2679,235,4,0.07407407407407407,23,54
4746,66,0.06273764258555133,557,1052,174,4,0.12121212121212122,10,33
12471,135,0.051763803680981595,1362,2608,232,3,0.06818181818181818,19,44
5746,70,0.05852842809364549,631,1196,375,4,0.05194805194805195,39,77
3143,33,0.05069124423963134,334,651,403,4,0.05333333333333334,30,75
6797,58,0.04283604135893648,658,1354,346,4,0.057971014492753624,36,69
11343,114,0.0434616850934045,1395,2623,418,3,0.0375,33,80
7872,124,0.06764866339334424,1042,1833,248,3,0.061224489795918366,24,49
5395,99,0.07971014492753623,682,1242,230,4,0.09523809523809523,20,42
11060,129,0.052079127977392004,1446,2477,400,5,0.058823529411764705,49,85
6619,57,0.04206642066420664,705,1355,356,3,0.04285714285714286,31,70
19437,221,0.05492047713717694,2190,4024,235,3,0.07317073170731707,14,41
11733,80,0.030864197530864196,1479,2592,203,4,0.08695652173913043,21,46
11632,122,0.04624715693707354,1473,2638,351,3,0.04225352112676056,31,71
4558,44,0.04408817635270541,509,998,185,4,0.10526315789473684,17,38
8973,114,0.05462386200287494,1133,2087,295,5,0.07936507936507936,34,63
3065,39,0.06103286384976526,330,639,412,7,0.0945945945945946,33,74
3086,41,0.06446540880503145,286,636,397,7,0.08641975308641975,27,81
9968,126,0.060085836909871244,1122,2097,227,3,0.06521739130434782,20,46
2892,30,0.04926108374384237,316,609,317,5,0.08064516129032258,31,62
8056,109,0.06144306651634724,977,1774,201,3,0.05660377358490566,30,53
7883,86,0.05097806757557795,926,1687,405,4,0.04819277108433735,35,83
1697,25,0.06544502617801047,203,382,99,2,0.1111111111111111,6,18
3850,36,0.0438489646772229,441,821,261,2,0.03773584905660377,22,53
10143,101,0.0443176831943835,1302,2279,248,3,0.05660377358490566,29,53
4638,48,0.045584045584045586,571,1053,345,3,0.041666666666666664,34,72
4575,54,0.05137963843958135,609,1051,354,4,0.06557377049180328,26,61
12247,109,0.044058205335489084,1217,2474,281,3,0.058823529411764705,22,51
2872,45,0.06578947368421052,351,684,324,7,0.09722222222222222,30,72
4516,44,0.043912175648702596,520,1002,234,3,0.061224489795918366,19,49
13069,152,0.05100671140939597,1731,2980,344,3,0.04411764705882353,31,68
3482,41,0.05548037889039242,354,739,277,5,0.09259259259259259,23,54
3416,37,0.04768041237113402,411,776,432,4,0.043478260869565216,41,92
8933,133,0.07303679297089512,932,1821,276,3,0.05660377358490566,25,53
4227,41,0.045707915273132664,466,897,407,5,0.06578947368421052,32,76
3577,24,0.03614457831325301,290,664,364,6,0.08955223880597014,24,67
5871,56,0.04697986577181208,614,1192,290,3,0.05,26,60
15240,214,0.06432221220318605,1792,3327,178,3,0.08333333333333333,14,36
1977,22,0.05250596658711217,233,419,277,3,0.05357142857142857,24,56
10750,166,0.0706984667802385,1251,2348,317,3,0.05,23,60
11569,152,0.0600553141050968,1343,2531,369,3,0.047619047619047616,26,63
9857,128,0.05638766519823789,1294,2270,295,3,0.05357142857142857,23,56
7289,51,0.03353057199211045,796,1521,584,6,0.05504587155963303,38,109
11298,98,0.04091858037578288,1268,2395,405,4,0.04878048780487805,31,82
11415,155,0.06553911205073996,1196,2365,371,4,0.06557377049180328,22,61
10210,112,0.05056433408577878,1141,2215,378,3,0.0379746835443038,40,79
4104,47,0.05831265508684864,412,806,403,5,0.06493506493506493,29,77
5369,63,0.05142857142857143,699,1225,309,3,0.039473684210526314,34,76
9034,115,0.055663117134559535,1155,2066,482,5,0.05,50,100
3739,23,0.02668213457076566,502,862,304,4,0.06451612903225806,30,62
11950,141,0.052338530066815145,1365,2694,319,3,0.04411764705882353,32,68
5508,61,0.048451151707704525,727,1259,512,4,0.04081632653061224,43,98
5256,48,0.046466602129719266,506,1033,379,6,0.08571428571428572,32,70
12561,122,0.043033509700176366,1536,2835,331,4,0.058823529411764705,28,68
7567,80,0.04711425206124853,947,1698,414,6,0.07317073170731707,38,82
12772,156,0.05126519881695695,1712,3043,242,2,0.04081632653061224,20,49
1078,7,0.03111111111111111,86,225,219,3,0.06818181818181818,13,44
8284,55,0.03403465346534654,806,1616,186,5,0.13513513513513514,15,37
8486,76,0.04051172707889126,1069,1876,320,3,0.047619047619047616,26,63
6137,101,0.07442888725128961,758,1357,256,4,0.0784313725490196,22,51
3382,28,0.044374009508716325,303,631,279,4,0.07272727272727272,27,55
15927,251,0.06987750556792872,2000,3592,445,5,0.056818181818181816,47,88
13172,159,0.05692803437164339,1503,2793,220,3,0.06666666666666667,23,45
5227,83,0.0695142378559464,687,1194,298,4,0.06779661016949153,21,59
4133,36,0.0380952380952381,528,945,321,4,0.057971014492753624,34,69
3128,30,0.046801872074883,334,641,396,8,0.0975609756097561,41,82
6463,33,0.02377521613832853,727,1388,230,3,0.06976744186046512,14,43
3524,28,0.03758389261744966,399,745,342,4,0.056338028169014086,30,71
16717,212,0.057608695652173914,1980,3680,364,3,0.04225352112676056,34,71
8102,71,0.039466370205669815,1072,1799,390,3,0.03896103896103896,34,77
3643,29,0.03805774278215223,393,762,326,3,0.041666666666666664,33,72
12550,134,0.04908424908424908,1503,2730,353,4,0.05333333333333334,36,75
6095,82,0.05929139551699204,745,1383,261,5,0.10204081632653061,19,49
10628,103,0.047053449063499314,1231,2189,226,3,0.08108108108108109,14,37
10143,117,0.05500705218617771,1072,2127,330,3,0.05084745762711865,21,59
3386,33,0.048600883652430045,314,679,319,5,0.07936507936507936,30,63
11490,129,0.04980694980694981,1407,2590,136,2,0.07692307692307693,10,26
11657,149,0.05811232449297972,1376,2564,306,5,0.07462686567164178,30,67
6031,55,0.044141252006420544,707,1246,416,3,0.041666666666666664,31,72
920,1,0.004830917874396135,91,207,233,2,0.05263157894736842,7,38
4461,65,0.07049891540130152,441,922,336,4,0.05263157894736842,36,76
11280,111,0.04361493123772102,1382,2545,291,3,0.05263157894736842,21,57
10900,74,0.029850746268656716,1441,2479,384,4,0.05333333333333334,33,75
3650,30,0.04524886877828054,268,663,431,6,0.07142857142857142,33,84
11645,133,0.05121293800539083,1408,2597,210,3,0.08108108108108109,14,37
10025,103,0.04569653948535936,1207,2254,279,3,0.05454545454545454,27,55
5527,53,0.041181041181041184,692,1287,236,3,0.06521739130434782,18,46
4149,28,0.029914529914529916,550,936,290,4,0.0625,32,64
2507,32,0.06118546845124283,259,523,296,3,0.05660377358490566,22,53
9033,110,0.05705394190871369,977,1928,464,4,0.03669724770642202,60,109
8262,111,0.058699101004759384,1011,1891,308,3,0.04225352112676056,28,71
7372,95,0.06016466117796074,858,1579,433,5,0.056179775280898875,44,89
11525,127,0.0503968253968254,1354,2520,331,4,0.06779661016949153,18,59
17189,232,0.0605112154407929,2150,3834,273,3,0.058823529411764705,19,51
8512,95,0.0495565988523735,1073,1917,321,4,0.0625,28,64
3075,37,0.0593900481540931,297,623,282,5,0.078125,31,64
13042,147,0.05086505190311419,1596,2890,211,3,0.07692307692307693,14,39
3207,34,0.04978038067349927,355,683,411,7,0.08433734939759036,37,83
11835,111,0.04375246353961372,1344,2537,237,3,0.058823529411764705,21,51
5098,58,0.05132743362831858,589,1130,472,6,0.061224489795918366,45,98
4581,48,0.04729064039408867,572,1015,361,4,0.06349206349206349,24,63
12290,185,0.06628448584736654,1515,2791,235,2,0.045454545454545456,17,44
8456,71,0.03736842105263158,1092,1900,187,2,0.05,16,40
4406,78,0.08423326133909287,432,926,190,3,0.08108108108108109,13,37
3501,40,0.060514372163388806,293,661,367,7,0.1111111111111111,25,63
14029,146,0.0494579945799458,1558,2952,324,4,0.06349206349206349,23,63
3747,29,0.042709867452135494,281,679,361,4,0.05970149253731343,23,67
8496,86,0.04725274725274725,988,1820,251,4,0.0784313725490196,23,51
2307,26,0.04990403071017274,299,521,133,3,0.1111111111111111,10,27
3462,25,0.03852080123266564,300,649,406,6,0.0821917808219178,26,73
7380,64,0.041157556270096464,813,1555,463,6,0.06382978723404255,37,94
10843,140,0.05801906340654787,1303,2413,335,3,0.045454545454545456,31,66
3549,58,0.06987951807228916,441,830,277,5,0.08333333333333333,29,60
7815,78,0.04788213627992634,838,1629,464,4,0.0449438202247191,33,89
8752,116,0.06233207952713595,908,1861,436,5,0.053763440860215055,43,93
10130,120,0.05267778753292362,1237,2278,335,5,0.07462686567164178,25,67
7866,50,0.03142677561282212,858,1591,331,3,0.046153846153846156,26,65
4477,45,0.04736842105263158,507,950,237,3,0.06521739130434782,20,46
21456,205,0.04187946884576098,2815,4895,432,4,0.044444444444444446,48,90
8045,99,0.05506117908787542,969,1798,452,4,0.04597701149425287,36,87
10412,116,0.0516243880729862,1172,2247,303,4,0.06666666666666667,26,60
13942,197,0.05980570734669095,1725,3294,266,3,0.061224489795918366,20,49
7550,95,0.06097560975609756,785,1558,578,5,0.04950495049504951,40,101
11563,158,0.05884543761638734,1463,2685,184,2,0.04878048780487805,19,41
12207,215,0.07913139492086861,1479,2717,183,3,0.08823529411764706,12,34
13059,93,0.03240418118466899,1517,2870,205,3,0.07142857142857142,17,42
5153,63,0.05521472392638037,605,1141,246,3,0.06382978723404255,18,47
4697,51,0.04640582347588717,616,1099,270,3,0.05660377358490566,19,53
3480,37,0.05538922155688623,302,668,373,5,0.07936507936507936,23,63
19148,163,0.04235966735966736,1928,3848,155,3,0.1,11,30
9319,96,0.046466602129719266,1129,2066,436,4,0.043010752688172046,50,93
12866,128,0.047232472324723246,1464,2710,251,4,0.09302325581395349,16,43
3391,32,0.0471976401179941,315,678,440,6,0.06976744186046512,37,86
6406,47,0.03769045709703288,606,1247,399,3,0.04477611940298507,26,67
3454,43,0.059639389736477116,379,721,227,2,0.04878048780487805,17,41
3597,32,0.04892966360856269,271,654,458,5,0.06329113924050633,30,79
6676,92,0.06157965194109773,868,1494,250,5,0.08620689655172414,28,58
1718,19,0.051490514905149054,194,369,138,3,0.10714285714285714,11,28
2678,25,0.048638132295719845,218,514,420,6,0.07317073170731707,32,82
2517,26,0.04961832061068702,276,524,376,5,0.0641025641025641,37,78
4556,48,0.047856430707876374,520,1003,206,3,0.08333333333333333,18,36
8783,104,0.05755395683453238,992,1807,360,4,0.0547945205479452,34,73
2869,27,0.04122137404580153,311,655,279,6,0.09836065573770492,25,61
9018,122,0.06492815327301757,1040,1879,247,2,0.047619047619047616,17,42
4620,64,0.06349206349206349,534,1008,266,5,0.09090909090909091,19,55
2670,37,0.06583629893238434,266,562,312,5,0.08333333333333333,26,60
3928,53,0.06385542168674699,449,830,623,5,0.0390625,59,128
4089,37,0.04798962386511025,388,771,453,7,0.08139534883720931,40,86
14894,210,0.0607463118310674,1924,3457,318,3,0.04411764705882353,27,68
18320,216,0.053838484546360914,2230,4012,235,3,0.06382978723404255,21,47
9530,77,0.03701923076923077,1165,2080,384,5,0.056179775280898875,42,89
13105,164,0.058592354412290104,1466,2799,174,2,0.06451612903225806,11,31
10044,127,0.05460017196904557,1252,2326,414,5,0.056818181818181816,38,88
7404,120,0.07920792079207921,757,1515,355,4,0.06451612903225806,28,62
13893,177,0.059336238685886694,1539,2983,239,4,0.0784313725490196,23,51
3318,38,0.05405405405405406,362,703,286,4,0.06896551724137931,26,58
8196,96,0.049029622063329927,1153,1958,416,4,0.04878048780487805,25,82
8839,108,0.05750798722044728,1040,1878,416,5,0.06493506493506493,31,77
12670,148,0.05467306981898781,1421,2707,230,3,0.0625,23,48
14045,198,0.06212739253216191,1764,3187,304,4,0.06451612903225806,25,62
9639,105,0.04966887417218543,1166,2114,288,5,0.08928571428571429,23,56
9788,158,0.07257694074414332,1079,2177,201,4,0.10256410256410256,16,39
11808,192,0.0688912809472551,1465,2787,241,3,0.061224489795918366,22,49
22895,223,0.04507782494441075,2622,4947,500,4,0.0449438202247191,34,89
6551,64,0.044661549197487785,814,1433,294,4,0.06060606060606061,33,66
11976,158,0.05851851851851852,1495,2700,208,3,0.07692307692307693,19,39
8769,92,0.05068870523415978,925,1815,363,4,0.05405405405405406,30,74
3381,72,0.0906801007556675,406,794,175,2,0.046511627906976744,21,43
9088,132,0.06489675516224189,1091,2034,417,3,0.036585365853658534,34,82
9987,129,0.05672823218997362,1282,2274,182,3,0.07317073170731707,21,41
10736,182,0.0781786941580756,1125,2328,315,3,0.046875,29,64
7927,124,0.06931246506428172,971,1789,442,5,0.05263157894736842,49,95
7523,91,0.053560918187168925,916,1699,361,4,0.05128205128205128,41,78
5423,55,0.04657070279424217,600,1181,337,3,0.03896103896103896,36,77
3102,24,0.039538714991762765,272,607,410,6,0.08108108108108109,33,74
10720,105,0.0449486301369863,1234,2336,345,7,0.0945945945945946,31,74
6372,60,0.04643962848297214,608,1292,195,2,0.058823529411764705,10,34
13631,96,0.03311486719558469,1584,2899,217,3,0.07894736842105263,14,38
11786,104,0.04425531914893617,1180,2350,368,3,0.04285714285714286,31,70
3414,45,0.06284916201117319,369,716,250,3,0.058823529411764705,24,51
10332,136,0.05887445887445888,1270,2310,357,4,0.056338028169014086,24,71
3537,30,0.045662100456621,305,657,418,6,0.08695652173913043,26,69
8519,75,0.04477611940298507,880,1675,469,4,0.046511627906976744,37,86
11044,87,0.033231474407944994,1510,2618,284,4,0.06557377049180328,31,61
9857,104,0.05123152709359606,1074,2030,453,4,0.04878048780487805,34,82
6651,52,0.039334341906202726,669,1322,519,6,0.06741573033707865,31,89
5788,65,0.052377115229653506,632,1241,369,4,0.05333333333333334,31,75
14288,237,0.07574304889741132,1726,3129,225,2,0.05555555555555555,13,36
4217,51,0.06064209274673008,416,841,306,5,0.09259259259259259,23,54
11566,93,0.038130381303813035,1286,2439,444,7,0.07446808510638298,50,94
9571,118,0.058941058941058944,1022,2002,363,4,0.0547945205479452,30,73
13202,146,0.0494579945799458,1576,2952,231,4,0.08695652173913043,21,46
4397,64,0.06715634837355719,534,953,279,3,0.05263157894736842,23,57
24513,195,0.0379525107045543,2828,5138,279,4,0.0784313725490196,16,51
1057,15,0.053763440860215055,128,279,94,2,0.10526315789473684,6,19
16729,183,0.05111731843575419,1840,3580,364,4,0.05714285714285714,32,70
3617,81,0.09375,432,864,182,2,0.05405405405405406,12,37
4111,48,0.051118210862619806,473,939,170,2,0.06060606060606061,11,33
10443,147,0.06117353308364544,1379,2403,141,2,0.06666666666666667,14,30
2739,30,0.05319148936170213,279,564,394,7,0.08536585365853659,39,82
10105,76,0.0364333652924257,1062,2086,460,4,0.038834951456310676,53,103
13994,161,0.05155299391610631,1726,3123,223,2,0.0425531914893617,19,47
3708,57,0.07125,398,800,193,3,0.08333333333333333,14,36
3514,37,0.05580693815987934,327,663,332,7,0.1044776119402985,33,67
14362,207,0.0657351540171483,1702,3149,240,3,0.05454545454545454,26,55
7906,122,0.0699942627653471,843,1743,322,3,0.046875,25,64
3380,30,0.045871559633027525,317,654,426,7,0.08860759493670886,34,79
4263,43,0.04569606801275239,506,941,338,5,0.07142857142857142,29,70
15617,141,0.04030874785591767,1917,3498,485,5,0.04854368932038835,53,103
15620,198,0.05617021276595745,1873,3525,233,3,0.06521739130434782,20,46
9388,98,0.048062775870524765,1103,2039,333,4,0.05714285714285714,35,70
8838,91,0.051822323462414575,881,1756,404,3,0.045454545454545456,24,66
8391,77,0.042400881057268726,1011,1816,332,3,0.04411764705882353,27,68
3947,47,0.05503512880562061,425,854,249,4,0.07547169811320754,26,53
7892,61,0.03710462287104623,901,1644,345,3,0.041666666666666664,38,72
10554,138,0.05874840357598978,1252,2349,312,4,0.05970149253731343,24,67
8439,74,0.04299825682742592,892,1721,488,4,0.045454545454545456,36,88
14501,201,0.06257783312577833,1712,3212,259,3,0.057692307692307696,17,52
3579,62,0.07021517553793885,539,883,339,4,0.0547945205479452,33,73
5831,29,0.0236734693877551,648,1225,415,3,0.0375,39,80
4652,49,0.04684512428298279,581,1046,340,5,0.07575757575757576,27,66
10150,162,0.06884827879303017,1274,2353,294,5,0.08333333333333333,29,60
12974,129,0.04770710059171598,1393,2704,285,4,0.06451612903225806,34,62
2885,32,0.05186385737439222,319,617,313,3,0.046875,25,64
2421,21,0.03932584269662921,283,534,417,6,0.07142857142857142,35,84
5317,54,0.045188284518828455,676,1195,343,3,0.04411764705882353,33,68
9880,75,0.0394114555964267,900,1903,473,4,0.044444444444444446,32,90
11313,133,0.0530938123752495,1344,2505,281,4,0.07142857142857142,23,56
8184,99,0.051941238195173135,1065,1906,303,4,0.06349206349206349,25,63
5002,44,0.04247104247104247,559,1036,289,4,0.0784313725490196,21,51
14191,126,0.041352149655398754,1697,3047,290,3,0.05263157894736842,26,57
5206,56,0.05022421524663677,591,1115,268,4,0.07547169811320754,26,53
24397,289,0.04935109289617486,3238,5856,233,5,0.12195121951219512,16,41
10096,133,0.059668012561686856,1308,2229,237,3,0.06666666666666667,21,45
8753,145,0.07268170426065163,1054,1995,236,3,0.061224489795918366,20,49
7795,57,0.033391915641476276,974,1707,532,4,0.04,41,100
11518,128,0.05029469548133595,1269,2545,215,2,0.043478260869565216,18,46
9902,115,0.052177858439201454,1160,2204,238,3,0.06976744186046512,18,43
12256,117,0.04496541122213682,1460,2602,429,4,0.047058823529411764,36,85
15889,193,0.051812080536912754,2264,3725,101,2,0.1,8,20
4228,50,0.0509683995922528,556,981,165,2,0.05714285714285714,13,35
13342,139,0.049203539823008846,1344,2825,179,3,0.08333333333333333,14,36
13103,114,0.04090419806243272,1499,2787,250,3,0.061224489795918366,23,49
12543,176,0.06328658755843222,1520,2781,272,5,0.09433962264150944,22,53
3811,66,0.08229426433915212,402,802,382,8,0.10256410256410256,33,78
